,index,Unnamed: 0,t,w,D1,t2,d_out,ms1,ms2,ms3,ms4,ms5,weight
874,960,960,6.05028,16.18344678925397,11.093707667601771,0.8,0.3,7.102761375406479,0.5397088418831151,0.5397088418831151,2.9048670305907893,1.745093255812114,15.894664198490789
875,3646,3646,6.05028,16.170995057480912,11.061344731294668,0.8,0.9000000000000001,7.096775947708313,0.5385241720010003,0.5385241720010003,2.7573957316510125,1.6916662435450984,15.89472940367052
876,8149,8149,6.05028,16.112278662225556,10.893808142475864,0.8,1.9000000000000004,7.068545796165488,0.5329378370001001,0.5329378370001001,2.012478693986693,1.3720679900441342,15.894869039769585
877,9064,9064,6.05028,16.08491008354902,10.802836140802194,0.8,2.1000000000000005,7.055384065910729,0.5303339637843116,0.5303339637843116,1.7371159918416437,1.2295629344643046,15.894892975660202
878,4543,4543,6.05028,16.164112318403113,11.04306599825074,0.8,1.1000000000000003,7.093467298299089,0.5378693415051374,0.5378693415051374,2.6686513318508167,1.6581017281780577,15.89500865453715
879,66,66,6.05028,16.18526816072201,11.098370235503149,0.8,0.1,7.1036368554170295,0.539882128937621,0.539882128937621,2.9204582453820493,1.750602109362713,15.895050294349607
880,9063,9063,6.05028,16.086051715170864,10.806878956510111,0.8,2.1000000000000005,7.055933125279308,0.5304425797280641,0.5304425797280641,1.7376136605781611,1.2298685216991905,15.895225625244237
881,7243,7243,6.05028,16.130706160696572,10.949606964094643,0.8,1.7000000000000004,7.077406541306296,0.5346910471422321,0.5346910471422321,2.2339053531677857,1.4765500264658726,15.895291492233296
882,6341,6341,6.05028,16.144466515325522,10.989151068389296,0.8,1.5000000000000004,7.08402251104525,0.5360002206763312,0.5360002206763312,2.4121383429667604,1.5545746373577989,15.895331463068546
883,1854,1854,6.05028,16.181636090439547,11.089054962131192,0.8,0.5000000000000001,7.101891016388354,0.5395365702352659,0.5395365702352659,2.8736807734834406,1.73408664203187,15.895422536631164
884,5441,5441,6.05028,16.155744698657813,11.0204345026717,0.8,1.3000000000000005,7.08944466613551,0.5370732380171608,0.5370732380171608,2.555197061131536,1.6135546716309892,15.895484789989656
885,9062,9062,6.05028,16.087203007020378,10.810930451210137,0.8,2.1000000000000005,7.056486827032664,0.5305521147552805,0.5305521147552805,1.7381155165094242,1.230176656045387,15.895575086897134
886,8148,8148,6.05028,16.113636018378415,10.898045700776112,0.8,1.9000000000000004,7.069198504079743,0.5330669771857448,0.5330669771857448,2.0130219096433013,1.3723854666637614,15.895576655757266
887,2749,2749,6.05028,16.178046641523284,11.079779059005023,0.8,0.7000000000000001,7.100165628678756,0.5391950665711913,0.5391950665711913,2.825277333616319,1.716699998050749,15.895868608607833
888,9061,9061,6.05028,16.088363972590944,10.81499064102389,0.8,2.1000000000000005,7.057045177568485,0.5306625701497358,0.5306625701497358,1.738621564913541,1.2304873401490686,15.89594138191247
889,3645,3645,6.05028,16.172742081974494,11.065938677512923,0.8,0.9000000000000001,7.097615751286931,0.5386903856119658,0.5386903856119658,2.757931959200256,1.6919610886244287,15.89611265676008
890,959,959,6.05028,16.18526816072201,11.098370235503149,0.8,0.3,7.1036368554170295,0.539882128937621,0.539882128937621,2.905395782917491,1.7453848759061676,15.896176241156653
891,7242,7242,6.05028,16.13219428362098,10.953963483778578,0.8,1.7000000000000004,7.078122054971679,0.5348326286058322,0.5348326286058322,2.234458223098787,1.4768634276500625,15.89622601686012
